year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2002,FourThirteen,0,Four,at Albuquerque, NM,Ohio State,69,32,825,1702,0.485,175,466,0.376,650,1236,0.485,2362,2078,483,351,701,2441,0.575592163,0.53613396,421,0.172470299,537,795,0.467097532,0.967636215,0.851290455,7.26,Davidson,64,31,776,1778,0.436,249,705,0.353,527,1073,0.436,2192,2046,484,369,824,2493.6,0.539752581,0.506467942,486,0.194898941,391,574,0.322834646,0.879050369,0.820500481,0.71
2002,FiveTwelve,1,One,at St. Louis, MO,Marquette,69,33,871,1841,0.473,173,456,0.379,698,1385,0.473,2413,2004,462,420,750,2584,0.559134303,0.520097773,455,0.176083591,498,720,0.391091798,0.933823529,0.775541796,4.77,Tulsa,71,34,961,2016,0.477,259,639,0.405,702,1377,0.477,2726,2363,586,373,841,2741.6,0.583835926,0.540922619,436,0.159031223,545,724,0.359126984,0.994309892,0.861905457,2.3
2002,FiveTwelve,0,Two,at Sacramento, CA,Indiana,75,37,916,1990,0.46,270,659,0.41,646,1331,0.46,2607,2316,546,406,897,2788.4,0.564422544,0.528140704,508,0.182183331,505,726,0.364824121,0.934944771,0.830583847,12.08,Utah,56,30,688,1467,0.469,236,582,0.405,452,885,0.469,2018,1839,439,263,654,2105.2,0.582455897,0.549420586,397,0.188580657,406,603,0.411042945,0.958578757,0.873551207,5.18
2002,FiveTwelve,1,Three,at Chicago, IL,Florida,82,31,892,1899,0.47,232,658,0.353,660,1241,0.47,2495,2064,519,430,773,2636.8,0.566715729,0.530805687,463,0.175591626,479,687,0.361769352,0.946222694,0.78276699,8.37,Creighton,83,32,849,1829,0.464,230,619,0.372,619,1210,0.464,2421,2197,488,384,758,2557,0.569379116,0.527063969,458,0.179116152,493,675,0.369054128,0.946812671,0.859210012,1.38
2002,FiveTwelve,1,Four,at Albuquerque, NM,Miami (FL),80,32,818,1902,0.43,236,684,0.345,582,1218,0.43,2395,2156,525,388,786,2633.2,0.54423902,0.492113565,460,0.174692389,523,678,0.356466877,0.909539724,0.818775634,5.52,Missouri,93,36,1031,2253,0.458,326,834,0.391,705,1419,0.458,2877,2610,539,535,880,3047.6,0.560827459,0.529960053,511,0.167672923,489,709,0.314691522,0.944021525,0.856411603,6.81
2002,SixEleven,1,One,at Chicago, IL,Texas Tech,68,32,931,1999,0.466,146,388,0.376,785,1611,0.466,2532,2292,588,419,811,2703.2,0.541738699,0.502251126,397,0.146862977,524,768,0.384192096,0.936667653,0.847883989,7.22,Southern Illinois,76,36,976,2115,0.461,220,601,0.366,756,1514,0.461,2717,2425,547,483,913,2960,0.542922228,0.513475177,493,0.166554054,545,880,0.41607565,0.917905405,0.819256757,1.67
2002,SixEleven,0,Two,at Pittsburgh, PA,University of California,82,32,835,1849,0.452,187,595,0.314,648,1254,0.452,2310,2130,487,365,722,2539.6,0.538873544,0.502163332,423,0.166561663,453,669,0.361817198,0.909592062,0.838714758,7.45,Penn,75,32,815,1701,0.479,266,668,0.398,549,1033,0.479,2342,2039,561,265,770,2365.6,0.594730213,0.557319224,421,0.177967535,446,609,0.358024691,0.990023673,0.861937775,-1.51
2002,SixEleven,0,Three,at Dallas, TX,Texas,70,34,949,2096,0.453,200,544,0.368,749,1552,0.453,2657,2489,516,524,832,2887.6,0.541325749,0.500477099,466,0.161379692,559,814,0.388358779,0.920141294,0.861961491,9.98,Boston College,57,32,801,1913,0.419,212,629,0.337,589,1284,0.419,2354,2257,431,452,740,2672.4,0.522080872,0.474124412,449,0.16801377,540,776,0.405645583,0.880856159,0.844559198,5.91
2002,SixEleven,1,Four,at Albuquerque, NM,Gonzaga,66,33,907,1931,0.47,237,606,0.391,670,1325,0.47,2677,2197,522,425,945,2731,0.58014043,0.531071983,458,0.167704138,626,855,0.442775764,0.980227023,0.804467228,0.74,Wyoming,73,31,795,1745,0.456,132,440,0.3,663,1305,0.456,2324,2129,418,394,851,2538.8,0.547008869,0.493409742,449,0.176855207,602,862,0.493982808,0.915393099,0.838585158,2.72
2002,SevenTen,0,One,at Washington, DC,North Carolina State,69,34,863,1910,0.452,278,773,0.36,585,1137,0.452,2565,2304,547,354,765,2659.2,0.573332976,0.52460733,452,0.169975933,561,743,0.389005236,0.964575812,0.866425993,8.17,Michigan State,58,31,764,1654,0.462,180,458,0.393,584,1196,0.462,2150,1978,438,377,786,2344.2,0.563972887,0.516324063,461,0.196655575,442,573,0.34643289,0.917157239,0.84378466,9.6
2002,SevenTen,1,Two,at Greenville, SC,Oklahoma State,61,32,835,1863,0.448,167,510,0.327,668,1353,0.448,2293,2050,460,481,798,2632.2,0.527242794,0.493022008,486,0.184636426,456,708,0.380032206,0.871134412,0.778816199,6.8,Kent State,69,36,986,2102,0.469,224,614,0.365,762,1488,0.469,2732,2305,483,474,848,2787.4,0.563103915,0.522359657,391,0.140274091,536,736,0.350142721,0.980124848,0.826935495,2.1
2002,SevenTen,0,Three,at Sacramento, CA,Wake Forest,83,34,1001,2094,0.478,240,655,0.366,761,1439,0.478,2789,2620,553,438,871,2887.4,0.576230145,0.535339064,497,0.172127173,547,741,0.353868195,0.965920898,0.907390732,10.28,Pepperdine,74,31,906,1990,0.455,233,635,0.367,673,1355,0.455,2519,2319,445,410,766,2703.4,0.552208835,0.513819095,449,0.16608715,474,661,0.332160804,0.931789598,0.857808685,3.36
2002,SevenTen,0,Four,at Dallas, TX,Xavier,70,32,777,1732,0.449,197,552,0.357,580,1180,0.449,2317,2003,400,389,799,2481,0.557668239,0.505484988,435,0.175332527,566,785,0.453233256,0.933897622,0.807335752,4.09,Hawaii,58,33,818,1818,0.45,241,634,0.38,577,1184,0.45,2367,2081,546,338,765,2511.4,0.554841916,0.516226623,407,0.162061002,490,716,0.393839384,0.94250219,0.828621486,1.15
2002,EightNine,0,One,at Washington, DC,Wisconsin,80,32,731,1675,0.436,211,593,0.356,520,1082,0.436,2144,2101,407,328,704,2351,0.54604727,0.499402985,414,0.176095279,471,655,0.391044776,0.911952361,0.893662271,9.22,St. John's (NY),70,32,784,1953,0.401,139,484,0.287,645,1469,0.401,2250,2202,368,498,708,2761.4,0.487046722,0.437019969,484,0.175273412,543,811,0.415258577,0.814804085,0.797421598,6.3
2002,EightNine,0,Two,at Greenville, SC,Notre Dame,82,33,934,2037,0.459,244,644,0.379,690,1393,0.459,2601,2256,629,436,915,2748,0.555626762,0.518409426,435,0.158296943,489,690,0.338733432,0.94650655,0.820960699,6.17,Charlotte,63,30,761,1730,0.44,247,676,0.365,514,1054,0.44,2205,2057,416,377,759,2384.4,0.550963499,0.511271676,408,0.171112229,436,616,0.356069364,0.924760946,0.862690824,8.68
2002,EightNine,0,Three,at St. Louis, MO,Stanford,84,30,822,1823,0.451,207,608,0.34,615,1215,0.451,2420,2180,480,446,808,2557.2,0.554862614,0.507679649,409,0.15994056,569,813,0.445968184,0.946347568,0.852494916,9.03,Western Kentucky,68,32,876,1884,0.465,279,734,0.38,597,1150,0.465,2491,2069,501,410,819,2603.2,0.573033604,0.539012739,456,0.175169023,460,658,0.3492569,0.956899201,0.794791026,-0.28
2002,EightNine,0,Four,at Pittsburgh, PA,UCLA,80,33,902,1912,0.472,223,572,0.39,679,1340,0.472,2476,2398,475,393,816,2667.6,0.563352081,0.530073222,496,0.185934923,449,649,0.339435146,0.928175139,0.898935373,10.77,Ole Miss,58,31,745,1618,0.46,235,618,0.38,510,1000,0.46,2232,1993,427,334,697,2368.8,0.581165247,0.533065513,476,0.200945626,507,687,0.424598269,0.94224924,0.841354272,6.85
2003,OneSixteen,0,One,at Oklahoma City, OK,Oklahoma,71,34,853,1912,0.446,250,638,0.392,603,1274,0.446,2392,2041,482,414,837,2575.6,0.546428115,0.511506276,412,0.159962727,436,629,0.328974895,0.928715639,0.792436714,8.53,South Carolina State,54,31,765,1683,0.455,161,484,0.333,604,1199,0.455,2238,2209,316,396,749,2597.8,0.552025574,0.502376708,602,0.231734545,547,782,0.464646465,0.861498191,0.850334899,-10.13
2003,OneSixteen,0,Two,at Birmingham, AL,Texas,82,33,916,2055,0.446,196,550,0.356,720,1505,0.446,2618,2300,478,531,855,2813.2,0.542046942,0.493430657,431,0.153206313,590,818,0.398053528,0.930612825,0.817574293,9.27,North Carolina-Asheville,61,32,801,1848,0.433,212,586,0.362,589,1262,0.433,2320,2514,430,393,749,2628,0.541904139,0.490800866,514,0.195585997,506,665,0.359848485,0.882800609,0.956621005,-5.61
2003,OneSixteen,0,Three,at Nashville, TN,Kentucky,95,36,1026,2102,0.488,208,585,0.356,818,1517,0.488,2782,2309,574,460,864,2899.8,0.57278627,0.537583254,501,0.172770536,522,742,0.352997146,0.959376509,0.796261811,9.33,IUPUI,64,34,833,1855,0.449,215,626,0.343,618,1229,0.449,2423,2406,457,404,714,2711.6,0.551795442,0.507008086,547,0.201725918,542,774,0.417250674,0.893568373,0.887299012,-1.8
2003,OneSixteen,0,Four,at Salt Lake City, UT,Arizona,80,32,973,2111,0.461,228,645,0.353,745,1466,0.461,2725,2262,569,479,895,2889.8,0.555469489,0.514921838,468,0.161948924,551,777,0.368072004,0.942971832,0.782753132,8.95,Vermont,51,33,835,1870,0.447,179,520,0.344,656,1350,0.447,2275,2111,477,425,870,2605,0.528676334,0.494385027,479,0.183877159,426,640,0.342245989,0.873320537,0.810364683,-4.85
2003,TwoFifteen,0,One,at Tampa, FL,Wake Forest,76,31,805,1778,0.453,191,560,0.341,614,1218,0.453,2412,2102,441,459,833,2578.2,0.564680763,0.506467942,475,0.184237065,611,813,0.457255343,0.935536421,0.815297494,6.96,ETSU,73,31,899,1933,0.465,167,474,0.352,732,1459,0.465,2543,2332,448,437,764,2810.4,0.557421176,0.508277289,561,0.199615713,578,791,0.409208484,0.904853402,0.829775121,-2.94
2003,TwoFifteen,0,Two,at Tampa, FL,Florida,85,33,883,1856,0.476,287,735,0.39,596,1121,0.476,2484,2128,542,352,797,2539.2,0.584272623,0.553071121,438,0.172495274,431,613,0.330280172,0.97826087,0.838059231,7.76,Sam Houston State,55,30,751,1636,0.459,194,542,0.358,557,1094,0.459,2185,1951,502,338,773,2388.6,0.562749825,0.518337408,475,0.198861258,489,694,0.424205379,0.914761785,0.81679645,-6.87
2003,TwoFifteen,0,Three,at Boston, MA,Pitt,87,33,893,1766,0.506,208,572,0.364,685,1194,0.506,2473,1955,589,369,834,2549.2,0.590180992,0.564552661,484,0.189863487,479,748,0.423556059,0.970108269,0.766907265,5.79,Wagner,61,32,865,1841,0.47,225,589,0.382,640,1252,0.47,2403,2302,514,381,717,2569.4,0.568881271,0.530961434,482,0.187592434,448,616,0.33460076,0.935237799,0.895929011,-6.48
2003,TwoFifteen,0,Four,at Oklahoma City, OK,Kansas,64,38,1182,2393,0.494,183,546,0.335,999,1847,0.494,3141,2541,653,550,1039,3317.4,0.562572538,0.532177183,562,0.169409779,594,906,0.378604262,0.946825827,0.765961295,10.53,Utah State,61,33,799,1727,0.463,134,456,0.294,665,1271,0.463,2197,1979,471,414,740,2393.4,0.545583678,0.501447597,406,0.169633158,465,651,0.376954256,0.917941004,0.826857191,-1.43
2003,ThreeFourteen,0,One,at Boston, MA,Syracuse,76,35,1020,2146,0.475,186,540,0.344,834,1606,0.475,2785,2435,523,478,947,2962.4,0.556857444,0.518639329,494,0.166756684,559,806,0.375582479,0.940116122,0.821968674,9.02,Manhattan,65,30,774,1730,0.447,166,480,0.346,608,1250,0.447,2274,2041,418,342,690,2437.4,0.556578097,0.495375723,423,0.173545581,560,711,0.410982659,0.932961352,0.837367687,-1.99
2003,ThreeFourteen,0,Two,at Nashville, TN,Xavier,71,32,850,1897,0.448,206,571,0.361,644,1326,0.448,2482,2115,523,460,799,2612.8,0.55484021,0.502372167,407,0.155771586,576,772,0.406958355,0.949938763,0.809476424,4.61,Troy,59,32,914,2116,0.432,312,916,0.341,602,1200,0.432,2556,2262,495,486,799,2793.4,0.536379814,0.505671078,435,0.155724207,416,606,0.286389414,0.915013961,0.809765877,-4.8
2003,ThreeFourteen,0,Three,at Indianapolis, IN,Marquette,72,33,901,1871,0.482,202,508,0.398,699,1363,0.482,2589,2292,533,487,721,2612.6,0.58708548,0.535542491,438,0.167649085,585,759,0.40566542,0.990966853,0.877286994,7.28,Holy Cross,68,31,759,1643,0.462,170,469,0.362,589,1174,0.462,2180,1821,489,377,754,2347,0.559318555,0.513694461,426,0.181508308,492,695,0.423006695,0.928845334,0.775884107,-5.38
2003,ThreeFourteen,0,Four,at Salt Lake City, UT,Duke,67,33,897,1981,0.453,244,672,0.363,653,1309,0.453,2677,2298,444,431,775,2801.8,0.563417632,0.514386673,462,0.164893997,639,897,0.452801615,0.955457206,0.820187023,8.38,Colorado State,57,33,876,1733,0.505,137,380,0.361,739,1353,0.505,2450,2363,514,374,801,2608,0.586910694,0.545008656,553,0.212039877,561,805,0.464512406,0.939417178,0.906058282,4.41
2003,FourThirteen,0,One,at Birmingham, AL,Louisville,86,32,902,1950,0.463,272,752,0.362,630,1198,0.463,2612,2197,529,442,778,2684,0.570604684,0.532307692,426,0.158718331,536,770,0.394871795,0.973174367,0.818554396,6.84,Austin Peay,64,31,758,1648,0.46,192,553,0.347,566,1095,0.46,2204,2101,424,339,745,2411.6,0.560996966,0.518203883,476,0.197379333,496,719,0.436286408,0.913916072,0.871205838,-1.98
2003,FourThirteen,0,Two,at Spokane, WA,Stanford,77,33,851,1925,0.442,231,648,0.356,620,1277,0.442,2391,2230,482,449,830,2665.4,0.537922284,0.502077922,470,0.176333759,458,676,0.351168831,0.897051099,0.836647408,8.37,San Diego,69,30,765,1626,0.47,210,554,0.379,555,1072,0.47,2265,2143,496,354,793,2477.6,0.573952442,0.535055351,536,0.216338392,525,789,0.485239852,0.914191153,0.864949952,2.74
2003,FourThirteen,1,Three,at Spokane, WA,Dayton,71,30,738,1638,0.451,227,633,0.359,511,1005,0.451,2182,2007,452,403,688,2303.4,0.564337589,0.51984127,397,0.172353912,479,671,0.40964591,0.947295303,0.871320656,5.17,Tulsa,84,33,877,1884,0.465,217,591,0.367,660,1293,0.465,2423,2155,488,365,856,2598.6,0.561826411,0.523089172,467,0.179712153,452,619,0.328556263,0.932425152,0.829292696,2.29
2003,FourThirteen,0,Four,at Indianapolis, IN,Illinois,65,32,859,1793,0.479,233,636,0.366,626,1157,0.479,2388,1970,575,305,828,2452.2,0.580084729,0.544060234,418,0.17045918,437,603,0.336307864,0.973819427,0.803360248,6.76,Western Kentucky,60,33,860,1866,0.461,253,695,0.364,607,1171,0.461,2430,2194,473,411,775,2639.8,0.559784011,0.528670954,497,0.188271839,457,692,0.370846731,0.920524282,0.83112357,1.4
2003,FiveTwelve,1,One,at Birmingham, AL,Mississippi State,46,31,806,1718,0.469,173,507,0.341,633,1211,0.469,2151,1852,445,374,774,2414.2,0.549588128,0.519499418,479,0.198409411,366,543,0.316065192,0.890978378,0.767127827,8,Butler,47,33,786,1655,0.475,274,699,0.392,512,956,0.475,2229,1986,420,261,662,2221.2,0.589832338,0.557703927,353,0.158923105,383,533,0.322054381,1.003511615,0.894111291,2.23
2003,FiveTwelve,0,Two,at Spokane, WA,UConn,58,33,964,2057,0.469,196,508,0.386,768,1549,0.469,2622,2351,502,486,921,2858.4,0.55064599,0.516285853,507,0.177371956,498,736,0.357802625,0.91729639,0.822488105,7.62,BYU,53,32,765,1654,0.463,194,517,0.375,571,1137,0.463,2299,2032,428,353,781,2394.8,0.577847261,0.521160822,436,0.182061132,575,762,0.46070133,0.959996659,0.848505094,5.29
2003,FiveTwelve,0,Three,at Spokane, WA,Wisconsin,81,32,798,1723,0.463,201,563,0.357,597,1160,0.463,2250,1899,423,326,719,2304.6,0.563808035,0.521474173,334,0.144927536,453,619,0.35925711,0.976308253,0.824004166,6.51,Weber State,74,32,800,1710,0.468,189,576,0.328,611,1134,0.468,2385,2164,455,345,733,2439,0.576476844,0.523099415,403,0.165231652,596,815,0.476608187,0.977859779,0.887248872,-2.01
2003,FiveTwelve,0,Four,at Indianapolis, IN,Notre Dame,70,34,917,2055,0.446,283,735,0.385,634,1320,0.446,2692,2424,558,378,925,2803.4,0.563736577,0.515085158,446,0.15909253,575,756,0.367883212,0.960262538,0.864664336,9.43,Milwaukee,69,32,874,1855,0.471,246,695,0.354,628,1160,0.471,2466,2238,542,370,731,2602.4,0.572253369,0.537466307,475,0.182523824,472,681,0.367115903,0.947586843,0.859975407,0.81
2003,SixEleven,0,One,at Boston, MA,Oklahoma State,77,32,800,1784,0.448,157,496,0.317,643,1288,0.448,2224,2004,408,397,778,2545.6,0.52943305,0.492432735,474,0.186203646,467,719,0.403026906,0.873664362,0.787240729,8.46,Penn,63,28,668,1432,0.466,251,608,0.413,417,824,0.466,1958,1681,418,254,672,2011.2,0.589006811,0.554120112,370,0.183969769,371,523,0.365223464,0.97354813,0.835819411,-1.45
2003,SixEleven,0,Two,at Nashville, TN,Maryland,75,31,901,1940,0.464,204,523,0.39,697,1417,0.464,2472,2069,573,409,832,2632.6,0.554817395,0.517010309,431,0.163716478,466,654,0.337113402,0.93899567,0.785915065,7.56,North Carolina-Wilmington,73,31,801,1747,0.459,216,581,0.372,585,1166,0.459,2214,1863,456,309,713,2327.8,0.553865551,0.52032055,352,0.15121574,396,572,0.327418432,0.951112639,0.800326489,-2.8
2003,SixEleven,0,Three,at Indianapolis, IN,Missouri,72,33,870,1959,0.444,252,699,0.361,618,1260,0.444,2389,2233,452,437,864,2656,0.537336932,0.508422665,457,0.172063253,397,600,0.306278714,0.899472892,0.840737952,10.15,Southern Illinois,71,31,847,1801,0.47,191,494,0.387,656,1307,0.47,2307,2115,430,336,692,2430.2,0.558238801,0.523320378,388,0.159657641,422,603,0.334813992,0.949304584,0.870298741,2.37
2003,SixEleven,1,Four,at Salt Lake City, UT,Creighton,73,34,974,1956,0.498,270,693,0.39,704,1263,0.498,2688,2202,575,373,782,2688.2,0.596188651,0.566973415,461,0.171490217,470,678,0.346625767,0.999925601,0.819135481,1.03,Central Michigan,79,32,864,1714,0.504,224,574,0.39,640,1140,0.504,2553,2346,504,347,732,2606.6,0.619311456,0.569428238,577,0.22136116,601,789,0.460326721,0.979436814,0.900023018,1.79
2003,SevenTen,1,One,at Tampa, FL,St. Joseph's,63,30,725,1637,0.443,239,658,0.363,486,979,0.443,2111,1784,417,339,721,2270,0.553313064,0.515882712,387,0.170484581,422,615,0.375687233,0.929955947,0.785903084,3.71,Auburn,65,34,879,1890,0.465,198,573,0.346,681,1317,0.465,2408,2235,457,417,783,2705,0.549420462,0.517460317,541,0.2,452,685,0.362433862,0.890203327,0.826247689,8.34
2003,SevenTen,0,Two,at Tampa, FL,Michigan State,79,35,812,1795,0.452,179,477,0.375,633,1318,0.452,2367,2143,474,373,853,2603.8,0.55498762,0.502228412,502,0.192795146,564,767,0.42729805,0.909055995,0.823027882,9.71,Colorado,64,32,869,1961,0.443,159,487,0.326,710,1474,0.443,2405,2251,424,461,890,2711.6,0.523974274,0.483681795,447,0.164847323,508,759,0.387047425,0.886930226,0.830137188,8.01
2003,SevenTen,0,Three,at Boston, MA,Indiana,67,34,788,1851,0.426,254,727,0.349,534,1124,0.426,2376,2280,470,387,847,2547,0.543607578,0.494327391,392,0.153906557,546,760,0.410588871,0.932862191,0.895170789,9.81,Alabama,62,29,695,1653,0.42,183,568,0.322,512,1085,0.42,2002,1887,352,389,690,2273.8,0.521930465,0.475801573,380,0.167121119,429,602,0.364186328,0.880464421,0.829888293,9.4
2003,SevenTen,1,Four,at Oklahoma City, OK,Memphis,71,30,787,1809,0.435,210,610,0.344,577,1199,0.435,2232,1993,493,448,755,2495,0.528809704,0.493090105,412,0.165130261,448,685,0.378662244,0.894589178,0.798797595,5.27,Arizona State,84,32,886,1838,0.482,131,404,0.324,755,1434,0.482,2464,2257,506,434,728,2607.8,0.558963377,0.517682263,437,0.1675742,561,832,0.452665941,0.944857734,0.865480482,9.27
2003,EightNine,0,One,at Oklahoma City, OK,University of California,76,31,847,1819,0.466,198,530,0.374,649,1289,0.466,2301,2171,487,350,745,2492.4,0.552211727,0.52006597,433,0.173728134,409,601,0.330401319,0.923206548,0.871047986,7.58,North Carolina State,74,31,755,1656,0.456,248,696,0.356,507,960,0.456,2246,2116,456,290,699,2349.6,0.580373754,0.530797101,440,0.187265918,488,634,0.382850242,0.955907388,0.900578822,7.56
2003,EightNine,1,Two,at Birmingham, AL,LSU,56,32,851,1767,0.482,215,571,0.377,636,1196,0.482,2326,2030,515,346,778,2466.2,0.568559584,0.542444822,446,0.180845025,409,633,0.358234295,0.943151407,0.8231287,6.83,Purdue,80,30,715,1638,0.437,157,467,0.336,558,1171,0.437,2156,1960,360,312,703,2353.8,0.546908294,0.484432234,413,0.175460957,569,757,0.462148962,0.915965673,0.832696066,9.42
2003,EightNine,1,Three,at Nashville, TN,Oregon,58,33,934,2039,0.458,291,753,0.386,643,1286,0.458,2689,2427,567,377,813,2817,0.574474449,0.529426189,504,0.178913738,530,685,0.335948995,0.95456159,0.861554846,6.11,Utah,60,33,757,1679,0.451,236,620,0.381,521,1059,0.451,2191,1991,427,333,760,2354,0.56127677,0.521143538,427,0.181393373,441,620,0.369267421,0.93075616,0.845794393,5.25
2003,EightNine,1,Four,at Salt Lake City, UT,Cincinnati,69,29,667,1653,0.404,197,573,0.344,470,1080,0.404,1954,1796,357,366,664,2205.2,0.50813431,0.463097399,307,0.139216398,423,613,0.370840895,0.88608743,0.8144386,7.45,Gonzaga,74,33,862,1843,0.468,239,635,0.376,623,1208,0.468,2558,2279,520,394,840,2645.8,0.580129543,0.532555616,474,0.179151863,595,822,0.446011937,0.96681533,0.861365183,3.8
2004,OneSixteen,0,One,at Columbus, OH,Kentucky,96,32,862,1828,0.472,204,572,0.357,658,1256,0.472,2365,2036,504,371,789,2546.8,0.562056771,0.527352298,468,0.183760013,437,627,0.342997812,0.928616303,0.799434585,8.55,Florida A&M;,76,32,747,1802,0.415,271,782,0.347,476,1020,0.415,2311,2372,405,-9999,-9999,-9999,0.539640582,0.489733629,537,-9999,546,771,0.427857936,-9999,-9999,-7.94
2004,OneSixteen,0,Two,at Raleigh, NC,Duke,96,37,1018,2161,0.471,263,722,0.364,755,1439,0.471,2954,2406,536,474,877,3028,0.578625715,0.531929662,511,0.168758256,655,890,0.411846367,0.975561427,0.794583884,10.86,Alabama State,61,31,639,1523,0.42,173,517,0.335,466,1006,0.42,1904,1913,315,360,706,2336.4,0.521061389,0.476362443,537,0.229840781,453,691,0.453709783,0.814928951,0.818781031,-10.78
2004,OneSixteen,0,Three,at Buffalo, NY,St. Joseph's,82,32,866,1822,0.475,313,775,0.404,553,1047,0.475,2476,1994,520,308,735,2437.6,0.591732946,0.561196487,370,0.151788645,431,614,0.336992316,1.0157532,0.818017722,4.97,Liberty,63,33,819,1913,0.428,206,670,0.307,613,1243,0.428,2284,2224,461,441,794,2701.4,0.519223075,0.481965499,528,0.195454209,440,651,0.340303189,0.845487525,0.823276819,-4.21
2004,OneSixteen,0,Four,at Seattle, WA,Stanford,71,32,849,1771,0.479,169,464,0.364,680,1307,0.479,2356,1936,513,366,812,2484.4,0.572556186,0.527103331,453,0.182337788,489,651,0.367588933,0.948317501,0.779262599,4.34,UTSA,45,33,813,1896,0.429,234,648,0.361,579,1248,0.429,2400,2367,421,415,827,2770,0.536432722,0.490506329,564,0.203610108,540,775,0.408755274,0.866425993,0.854512635,-6.11
2004,TwoFifteen,0,One,at Seattle, WA,Gonzaga,76,31,899,1765,0.509,195,491,0.397,704,1274,0.509,2536,2052,556,348,882,2472.6,0.608573787,0.564589235,418,0.169052819,543,724,0.4101983,1.025641026,0.829895656,3.32,Valparaiso,49,31,765,1740,0.44,165,535,0.308,600,1205,0.44,2217,2201,474,368,815,2536,0.536647947,0.487068966,500,0.197160883,522,740,0.425287356,0.874211356,0.867902208,0.01
2004,TwoFifteen,0,Two,at Orlando, FL,Mississippi State,85,30,822,1766,0.465,198,559,0.354,624,1207,0.465,2318,1997,416,444,787,2510.8,0.556815343,0.521517554,458,0.18241198,476,717,0.406002265,0.923211725,0.795364027,6.08,Monmouth,52,33,752,1802,0.417,236,675,0.35,516,1127,0.417,2253,2226,454,303,785,2525.2,0.534666717,0.482796892,446,0.176619674,513,693,0.384572697,0.892206558,0.881514335,-5.66
2004,TwoFifteen,0,Three,at Kansas City, MO,Oklahoma State,75,35,1002,1953,0.513,166,441,0.376,836,1512,0.513,2698,2188,561,393,860,2725,0.589752557,0.555555556,468,0.171743119,528,760,0.389144905,0.990091743,0.80293578,7.23,Eastern Washington,56,30,747,1574,0.475,179,488,0.367,568,1086,0.475,2102,2035,480,279,639,2270.2,0.570724184,0.531448539,453,0.199541891,429,608,0.386277001,0.925909611,0.896396793,-0.34
2004,TwoFifteen,0,Four,at Buffalo, NY,UConn,70,39,1154,2403,0.48,249,619,0.402,905,1784,0.48,3073,2493,681,586,1156,3266.2,0.555230331,0.532043279,532,0.162880411,516,828,0.344569288,0.940848693,0.763272304,7.77,Vermont,53,31,734,1739,0.422,203,617,0.329,531,1122,0.422,2045,1933,447,360,766,2346.4,0.51603884,0.480448534,387,0.164933515,374,551,0.316848764,0.871547903,0.823815206,-6.36
2004,ThreeFourteen,0,One,at Milwaukee, WI,Georgia Tech,65,38,1029,2213,0.465,267,729,0.366,762,1484,0.465,2911,2552,579,429,993,3129.8,0.562908016,0.525305016,578,0.184676337,586,847,0.382738364,0.93009138,0.815387565,11.21,Northern Iowa,60,31,723,1644,0.44,223,630,0.354,500,1014,0.44,2147,2015,410,268,800,2291.2,0.556471344,0.507603406,388,0.169343575,478,648,0.394160584,0.937063547,0.879451816,3.2
2004,ThreeFourteen,0,Two,at Denver, CO,Texas,66,33,904,2046,0.442,227,610,0.372,677,1436,0.442,2529,2195,447,517,838,2724.4,0.534572849,0.497311828,388,0.142416679,494,726,0.35483871,0.928277786,0.805681985,8.4,Princeton,49,28,634,1319,0.481,169,500,0.338,465,819,0.481,1760,1591,376,241,615,1872.6,0.579420053,0.544730857,372,0.198654277,323,454,0.344200152,0.9398697,0.849620848,-3.31
2004,ThreeFourteen,0,Three,at Milwaukee, WI,Pitt,53,36,904,1921,0.471,150,490,0.306,754,1431,0.471,2446,2031,523,466,854,2675.2,0.543526567,0.509630401,455,0.170080742,488,748,0.389380531,0.914324163,0.759195574,6.49,UCF,44,31,792,1732,0.457,232,658,0.353,560,1074,0.457,2181,1916,520,382,747,2409,0.557401349,0.524249423,473,0.196347032,365,510,0.294457275,0.905354919,0.795350768,-5.87
2004,ThreeFourteen,0,Four,at Denver, CO,North Carolina State,61,31,760,1688,0.45,260,753,0.345,500,935,0.45,2261,2018,454,317,729,2348.8,0.578888616,0.527251185,420,0.178814714,481,602,0.356635071,0.96261921,0.859162125,10.61,Louisiana-Lafayette,52,29,797,1715,0.465,237,638,0.371,560,1077,0.465,2234,2000,474,341,647,2368,0.566315149,0.533819242,419,0.176942568,403,585,0.341107872,0.943412162,0.844594595,0.42
